CuisineType,RestaurantID,RestaurantName,Segment,Subregion,GrowthFactor,AOV,MonthlyOrders,InStoreOrders,InStoreRevenue,UberEatsOrders,DoorDashOrders,SelfDeliveryOrders,UberEatsRevenue,DoorDashRevenue,SelfDeliveryRevenue,COGSRate,OPEXRate,CommissionRate,DeliveryRadiusKM,DeliveryCostPerOrder,SD_DeliveryTotalCost,InStoreNetProfit,UberEatsNetProfit,DoorDashNetProfit,SelfDeliveryNetProfit,InStoreShare,UE_share,DD_share,SD_share,InStore_COGS,UE_COGS,DD_COGS,SD_COGS,InStore_OPEX,UE_OPEX,DD_OPEX,SD_OPEX,UE_Commission,DD_Commission,InStore_Profit_Per_Order,UE_Profit_Per_Order,DD_Profit_Per_Order,SD_Profit_Per_Order,InStore_Margin_Percent,UE_Margin_Percent,DD_Margin_Percent,SD_Margin_Percent
Burgers,26100,Urban Burgers House,QSR,South Auckland,1.05,42.81,1119,216,9246.96,406,226,271,17380.86,9675.06,11601.51,0.232086842898279,0.351238823961467,0.32,6,1.77,479.67,3852.97,1680.28,935.33,4354.38,0.24,0.45,0.25,0.3,2146.0977528066696,4033.8689242569817,2245.454130251423,2692.557828752813,3247.8913556187267,6104.832825838904,3398.256696156631,4074.900728577199,5561.8752,3096.0191999999997,17.837824074074074,4.1386206896551725,4.138628318584071,16.06782287822878,41.66742367221227,9.667415766538594,9.667433586975172,37.532872876030794
Burgers,25779,Classic Burgers Grill,Full-service,CBD,0.99,34.31,1833,642,22027.02,536,298,357,18390.16,10224.38,12248.67,0.366821483511012,0.451014979300089,0.28,5,1.48,528.36,4012.52,-1799.23,-1000.32,1702.9,0.54,0.45,0.25,0.3,8079.984153726732,6745.905773204872,3750.5222395803207,4493.075300436828,9934.515969342647,8294.237631725324,4611.348534056244,5524.333646503621,5149.2448,2862.8264,6.250031152647975,-3.3567723880597016,-3.356778523489933,4.770028011204482,18.216354277609952,-9.783656042144278,-9.783673924482464,13.902733929479691
Burgers,26101,King Burgers Tavern,Full-service,CBD,0.99,32.18,597,164,5277.52,195,108,130,6275.1,3475.44,4183.4,0.378334257286042,0.516466749412939,0.33,18,5.31,690.3,555.19,-1410.65,-781.28,-250.21,0.38,0.45,0.25,0.3,1996.6666095122323,2374.0852978956423,1314.8780111422018,1582.723531930428,2725.6635993617742,3240.8804992411337,1794.9491995797048,2160.586999494089,2070.7830000000004,1146.8952000000002,3.385304878048781,-7.234102564102565,-7.234074074074074,-1.9246923076923077,10.519903287907956,-22.48011983872767,-22.48003130538867,-5.981020222785295
Burgers,25053,King Burgers Tavern,Full-service,West Auckland,1.04,33.51,1661,499,16721.49,523,290,349,17525.73,9717.9,11694.99,0.396553314290941,0.485376674565487,0.28,12,3.54,1235.46,1974.31,-2837.94,-1573.62,145.37,0.43,0.45,0.25,0.3,6630.962279382828,6949.886316868173,3853.665452947935,4637.687045099412,8116.221209980046,8506.580546732592,4716.841985759946,5676.475355276625,4907.2044000000005,2721.012,3.9565330661322644,-5.426271510516252,-5.426275862068965,0.41653295128939827,11.807021981892762,-16.19299167566772,-16.19300466150094,1.2430108961187654
Burgers,25631,Classic Burgers Grill,Full-service,South Auckland,1.05,36.33,1499,525,19073.25,438,244,292,15912.54,8864.52,10608.36,0.372706734831445,0.524310493981466,0.28,12,3.54,1033.68,1964.22,-2816.79,-1569.17,58.8,0.54,0.45,0.25,0.3,7108.728730123858,5930.710826274762,3303.866305048041,3953.807217516508,10000.305129331997,8343.111707899838,4647.760860108585,5562.074471933225,4455.511200000001,2482.0656000000004,3.7413714285714286,-6.431027397260274,-6.4310245901639345,0.2013698630136986,10.298297353623532,-17.701699414424095,-17.701691687762,0.5542798321323936
Burgers,26360,Urban Burgers Bistro,Cafe,North Shore,1.03,44.7,1528,361,16136.7,525,292,350,23467.5,13052.4,15645.0,0.267324640452862,0.437447387818247,0.33,12,3.54,1239.0,4764.01,-816.01,-453.86,3379.84,0.31,0.45,0.25,0.3,4313.737525595698,6273.440999827539,3489.2281370469354,4182.293999885025,7058.957263006707,10265.796573624712,5709.738284758887,6843.864382416474,7744.275000000001,4307.292,13.196703601108034,-1.5543047619047619,-1.5543150684931508,9.656685714285715,29.522826848116406,-3.4771918610844783,-3.477214918329196,21.603323745605625
Burgers,26079,Top Burgers Eatery,Cafe,CBD,0.99,43.28,562,166,7184.48,178,99,119,7703.84,4284.72,5150.32,0.243581773433834,0.436767387227155,0.31,14,4.13,491.47,2296.53,74.35,41.35,1154.83,0.42,0.45,0.25,0.3,1750.0083795999117,1876.5150094505077,1043.6796962674173,1254.524079351744,3137.9465581857507,3364.786068416046,1871.425959399936,2249.491809783761,2388.1904,1328.2632,13.834518072289157,0.4176966292134831,0.4176767676767677,9.704453781512605,31.965152662405632,0.9651031174063842,0.9650572266099068,22.42249025303282
Burgers,25111,Classic Burgers Kitchen,Ghost Kitchen,South Auckland,1.05,46.57,1487,122,5681.54,614,341,410,28593.98,15880.37,19093.7,0.29746993877925,0.321676251804456,0.29,13,3.84,1574.4,2163.84,2597.87,1442.79,5697.51,0.09,0.45,0.25,0.3,1690.08735597186,8505.849480055098,4723.932691691838,5679.801770069365,1827.616491677089,9198.00431057158,5108.33789886793,6141.989849078742,8292.2542,4605.3072999999995,17.73639344262295,4.231058631921824,4.231055718475073,13.896365853658537,38.085448663566574,9.085373914369388,9.085367658310227,29.839737714534113
Burgers,25595,Top Burgers Kitchen,QSR,West Auckland,1.04,37.61,1276,271,10192.31,452,251,302,16999.72,9440.11,11358.22,0.218210295401514,0.37306306483224,0.3,14,4.13,1247.26,4165.87,1848.32,1026.39,3395.15,0.27,0.45,0.25,0.3,2224.066975923805,3709.5139229430256,2059.9291917227865,2478.480541435384,3802.374406320288,6341.967644489928,3521.7563689534772,4237.332364238845,5099.916,2832.033,15.372214022140222,4.089203539823009,4.089203187250996,11.242218543046357,40.87267753826169,10.872649667170988,10.872648729728786,29.89156751674118
Burgers,25881,Lucky Burgers Diner,QSR,CBD,0.99,36.87,1197,199,7337.13,449,250,299,16554.63,9217.5,11024.13,0.201856870297343,0.401524102664553,0.28,15,4.43,1324.57,2910.05,1930.58,1074.94,3047.81,0.2,0.45,0.25,0.3,1481.0500987647442,3341.6658007305036,1860.6157019657592,2225.2963795510477,2946.0345393831717,6647.08295569369,3701.0484163105175,4426.453905907379,4635.296400000001,2580.9,14.623366834170856,4.299732739420935,4.29976,10.193344481605351,39.66196591855399,11.661873445676525,11.66194738269596,27.646716793071203
Burgers,26244,Urban Burgers House,Cafe,West Auckland,1.04,34.3,1728,356,12210.8,617,343,412,21163.1,11764.9,14131.6,0.24282123086974,0.435210464918055,0.33,17,5.02,2068.24,3931.49,-169.98,-94.49,2481.69,0.26,0.45,0.25,0.3,2965.041485904221,5138.849991019394,2856.767499059404,3431.452506158818,5314.2679450213855,9210.40259010729,5120.207598714425,6150.220206035986,6983.822999999999,3882.417,11.043511235955055,-0.27549432739059965,-0.2754810495626822,6.023519417475728,32.196825760801914,-0.8031904588647221,-0.8031517479961581,17.56128110051233
Burgers,26245,Classic Burgers Corner,Full-service,North Shore,1.03,35.96,697,226,8126.96,212,118,141,7623.52,4243.28,5070.36,0.369292362453416,0.529286201111972,0.29,6,1.77,249.57,824.25,-1437.63,-800.19,264.67,0.48,0.45,0.25,0.3,3001.224257964414,2815.307711010866,1567.010895751331,1872.4452228893024,4301.487784988952,4035.023939901141,2245.9095514544083,2683.6715826700984,2210.8208,1230.5511999999999,3.64712389380531,-6.7812735849056605,-6.781271186440678,1.8770921985815603,10.142168781438569,-18.85782420719038,-18.857817537376746,5.21994493487642
Burgers,26490,Classic Burgers Eatery,Full-service,West Auckland,1.04,41.27,1437,485,20015.95,428,238,286,17663.56,9822.26,11803.22,0.381961005600169,0.502269128710031,0.32,14,4.13,1181.18,2317.24,-3607.43,-2006.0,185.28,0.51,0.45,0.25,0.3,7645.312390042703,6746.791140078922,3751.720306866316,4508.369780520026,10053.393766803547,8871.860891117356,4933.41797216339,5928.393025372812,5652.3392,3143.1232,4.7778144329896906,-8.42857476635514,-8.428571428571429,0.6478321678321678,11.5769673685236,-20.423006460758756,-20.42299837308318,1.5697411384351052
Burgers,25400,Top Burgers Corner,Ghost Kitchen,West Auckland,1.04,44.01,1458,95,4180.95,613,341,409,26978.13,15007.41,18000.09,0.287121943430975,0.263713604072109,0.29,14,4.13,1689.17,1877.93,4293.96,2388.65,6395.83,0.07,0.45,0.25,0.3,1200.442489387735,7746.013115733491,4308.956725065449,5168.220822732459,1102.573392945284,7114.499893425886,3957.658178887809,4746.868607522328,7823.6577,4352.148899999999,19.767684210526316,7.004828711256118,7.004838709677419,15.637726161369192,44.91634676329543,15.916447878337008,15.916470596858487,35.53221122783275
Burgers,26532,King Burgers House,Full-service,North Shore,1.03,34.87,2227,722,25176.14,677,376,452,23606.99,13111.12,15761.24,0.383675677911378,0.470021476503462,0.31,8,2.36,1066.72,3683.34,-3864.4,-2146.25,1239.19,0.48,0.45,0.25,0.3,9659.47258169176,9057.427891697122,5030.417854177427,6047.204441723928,11833.32649545787,11095.792295602463,6162.5079810140705,7408.121296325425,7318.1669,4064.4472,5.101578947368421,-5.708124076809454,-5.70811170212766,2.741570796460177,14.630280892940698,-16.36972777978048,-16.36969229173404,7.862262106280979
Burgers,25267,King Burgers Kitchen,Cafe,West Auckland,1.04,35.82,818,238,8525.16,261,145,174,9349.02,5193.9,6232.68,0.210430280975997,0.436889241216704,0.28,4,1.18,205.32,3006.66,679.49,377.5,1992.82,0.41,0.45,0.25,0.3,1793.9518141653307,1967.3169054502157,1092.9538363612307,1311.544603633477,3724.5506836509962,4084.4862539197907,2269.159029955439,2722.990835946527,2617.7256,1454.2920000000001,12.633025210084034,2.603409961685824,2.603448275862069,11.452988505747125,35.268077080078264,7.268034510569022,7.268141473651784,31.973725588350433
Burgers,25119,Classic Burgers Eatery,Cafe,CBD,0.99,33.49,1265,253,8472.97,455,253,304,15237.95,8472.97,10180.96,0.238450531568378,0.443626348115504,0.3,5,1.48,449.92,2693.75,273.11,151.86,2786.84,0.25,0.45,0.25,0.3,2020.3842004629196,3633.4972775123656,2020.3842004629196,2427.6553238763936,3758.832738792222,6759.956111266644,3758.832738792222,4516.542105110021,4571.385,2541.8909999999996,10.647233201581027,0.6002417582417583,0.6002371541501976,9.167236842105263,31.792275907975597,1.7923014578732706,1.792287710212594,27.373057157674722
Burgers,26494,Top Burgers House,Full-service,CBD,0.99,41.87,1466,475,19888.25,446,248,297,18674.02,10383.76,12435.39,0.387959811929613,0.479524135775864,0.31,11,3.25,965.25,2635.51,-3314.34,-1842.95,682.64,0.48,0.45,0.25,0.3,7715.841729609126,7244.769287169832,4028.481576722238,4824.43156567139,9536.895893344326,8954.6433019612,4979.263540103986,5963.069642785821,5788.9462,3218.9656,5.548442105263159,-7.431255605381166,-7.43125,2.2984511784511783,13.251593277437685,-17.748401254791414,-17.748387867208024,5.489494097089033
Burgers,25161,Top Burgers Corner,Cafe,West Auckland,1.04,40.42,1119,319,12893.98,360,200,240,14551.2,8084.0,9700.8,0.279486142154783,0.420557478116825,0.3,13,3.84,921.6,3867.63,-0.63,-0.35,1988.22,0.4,0.45,0.25,0.3,3603.6887272209287,4066.858751722679,2259.365973179266,2711.239167815119,5422.659711688779,6119.615975573544,3399.786653096413,4079.7439837156953,4365.36,2425.2,12.12423197492163,-0.00175,-0.0017499999999999998,8.28425,29.995625865714082,-0.004329539831766452,-0.004329539831766452,20.495423057892133
Burgers,26214,Urban Burgers Corner,Cafe,CBD,0.99,37.88,1694,370,14015.6,596,331,397,22576.48,12538.28,15038.36,0.258535533044487,0.356650849501602,0.33,18,5.31,2108.07,5393.39,1237.5,687.27,3678.9,0.28,0.45,0.25,0.3,3623.530616938312,5836.8222910682,3241.5909032610307,3887.950418714892,4998.6756462746525,8051.920770755927,4471.788213288946,5363.443869110912,7450.2384,4137.6324,14.576729729729731,2.0763422818791946,2.076344410876133,9.266750629722923,38.48133508376381,5.481368220378021,5.481373840750087,24.463438832425876
Burgers,25528,Lucky Burgers Bistro,QSR,North Shore,1.03,36.79,1652,361,13281.19,581,323,387,21374.99,11883.17,14237.73,0.204108449220657,0.449127485696226,0.28,10,2.95,1141.65,4605.44,1427.08,793.37,3795.48,0.28,0.45,0.25,0.3,2710.8030947048974,4362.816061007051,2425.4554005254345,2906.0409907224243,5964.947471753861,9600.095515481975,5337.058264200822,6394.555876921728,5984.997200000001,3327.2876,12.757451523545706,2.456247848537005,2.45625386996904,9.807441860465117,34.676410773432195,6.676400784281069,6.676417151315685,26.657901224422716
Burgers,25973,King Burgers Kitchen,Full-service,West Auckland,1.04,37.44,591,153,5728.32,197,110,131,7375.68,4118.4,4904.64,0.372759494010825,0.487910197372548,0.27,13,3.84,503.04,798.13,-963.78,-538.15,180.33,0.35,0.45,0.25,0.3,2135.2856647320887,2749.354744785762,1535.1727001341815,1828.2511247052528,2794.9057418131138,3598.669484556755,2009.4093568591015,2393.023870441294,1991.4336000000003,1111.968,5.216535947712418,-4.89228426395939,-4.892272727272727,1.3765648854961834,13.933055415898554,-13.066998568267602,-13.066967754467754,3.6767224505774125
Burgers,25730,Top Burgers Eatery,QSR,CBD,0.99,39.64,1809,395,15657.8,636,354,424,25211.04,14032.56,16807.36,0.239658871367574,0.433120136964135,0.32,5,1.48,627.52,5123.56,182.05,101.33,4872.2,0.28,0.45,0.25,0.3,3752.5306760992,6042.049392402763,3363.027491997764,4028.0329282685084,6781.708480557032,10919.409097808286,6077.784309157441,7279.606065205524,8067.532800000001,4490.4192,12.971037974683545,0.2862421383647799,0.28624293785310734,11.491037735849057,32.722093780735484,0.7221042844721995,0.7221063013448722,28.98849075643051
Burgers,26135,King Burgers Tavern,Full-service,CBD,0.99,34.74,1202,395,13722.3,363,202,242,12610.62,7017.48,8407.08,0.380201764998492,0.464409941108897,0.31,18,5.31,1285.02,2132.28,-1949.75,-1084.98,21.34,0.49,0.45,0.25,0.3,5217.242679838807,4794.579981725284,2668.0582818416174,3196.3866544835223,6372.772534878617,5856.497291546679,3258.987473532862,3904.3315276977855,3909.2922000000003,2175.4188,5.398177215189874,-5.371212121212121,-5.371188118811881,0.08818181818181818,15.538794516954157,-15.461174787599658,-15.461105696061836,0.25383367352279274
Burgers,26380,Classic Burgers Tavern,Full-service,CBD,0.99,39.01,1834,505,19700.05,598,332,399,23327.98,12951.32,15564.99,0.393061458598822,0.511228195345029,0.28,11,3.25,1296.75,1885.5,-4299.11,-2386.79,192.98,0.38,0.45,0.25,0.3,7743.330387469723,9169.329844964148,5090.664729980095,6117.997672476079,10071.221009706836,11925.921116444928,6621.07995093598,7957.261748263422,6531.834400000001,3626.3696000000004,3.733663366336634,-7.189147157190635,-7.189126506024096,0.4836591478696742,9.571041697863711,-18.428985278622495,-18.428932340487304,1.239833755113238
Burgers,25895,Top Burgers Corner,Full-service,West Auckland,1.04,46.39,1073,376,17442.64,314,174,209,14566.46,8071.86,9695.51,0.377299415611196,0.472256360342726,0.31,6,1.77,369.93,2624.14,-2324.16,-1287.91,1088.7,0.54,0.45,0.25,0.3,6581.097878716471,5495.916845523862,3045.5080608953886,3658.110257052507,8237.397681168446,6879.103382677904,3811.987224796036,4578.766264266504,4515.602599999999,2502.2765999999997,6.97909574468085,-7.401783439490446,-7.401781609195403,5.209090909090909,15.044396949085689,-15.955558179543965,-15.955554234092267,11.228909051715691
Burgers,25330,Urban Burgers Tavern,Ghost Kitchen,North Shore,1.03,44.91,1161,65,2919.15,493,274,329,22140.63,12305.34,14775.39,0.262536822527181,0.2416238550446,0.27,17,5.02,1651.58,1447.43,5000.22,2779.03,5674.64,0.06,0.45,0.25,0.3,766.3843654802205,5812.730648949981,3230.604863716622,3879.083942199885,705.336276453444,5349.704373716122,2973.263688434518,3570.086691587432,5977.9701000000005,3322.4418,22.268153846153847,10.142434077079107,10.142445255474453,17.248145896656535,49.58395423325283,22.583910213937003,22.58393510459687,38.40602515398917
Burgers,25170,Lucky Burgers Tavern,QSR,West Auckland,1.04,46.04,1530,334,15377.36,538,299,359,24769.52,13765.96,16528.36,0.217860502731055,0.394324672338553,0.29,12,3.54,1270.86,5963.57,2422.83,1346.51,5139.08,0.28,0.45,0.25,0.3,3350.119380276416,5396.300079606922,2999.058966175594,3600.8768189198604,6063.672443431971,9767.232857983236,5428.257666425627,6517.540141293646,7183.1608,3992.1283999999996,17.855,4.503401486988848,4.503377926421405,14.314986072423398,38.78149435273674,9.781497582512701,9.781446408387065,31.092497985281053
Burgers,25442,Classic Burgers Grill,Cafe,West Auckland,1.04,43.24,1155,318,13750.32,377,209,251,16301.48,9037.16,10853.24,0.264888013489544,0.398093697498553,0.3,4,1.18,296.18,4634.11,603.45,334.54,3361.56,0.38,0.45,0.25,0.3,3642.2949496455467,4318.066654139531,2393.8353599871675,2874.8931835252583,5473.915730588304,6489.516447898712,3597.6364392860232,4320.606441439195,4890.4439999999995,2711.1479999999997,14.572672955974841,1.6006631299734748,1.6006698564593302,13.392669322709164,33.701833848230436,3.701811123897953,3.7018266800632063,30.972870774072998
Burgers,26588,Lucky Burgers Corner,Cafe,West Auckland,1.04,38.95,2083,540,21033.0,694,386,463,27031.3,15034.7,18033.85,0.248576239868999,0.371197632467374,0.33,10,2.95,1365.85,7997.3,1357.68,755.13,5491.09,0.35,0.45,0.25,0.3,5228.304053164656,6719.338912770872,3737.2691935584394,4482.786623361547,7807.399803686277,10033.954562515326,5580.845044857228,6694.122424271752,8920.329,4961.451,14.809814814814816,1.9563112391930837,1.9562953367875648,11.859805615550757,38.02263110350402,5.022621923473899,5.022581095731874,30.448794905136733
Burgers,25294,Lucky Burgers Tavern,Ghost Kitchen,CBD,0.99,34.43,998,82,2823.26,412,229,275,14185.16,7884.47,9468.25,0.262558714870829,0.207000498892739,0.33,9,2.66,731.5,1497.57,2843.28,1580.37,4290.85,0.09,0.45,0.25,0.3,741.2715173462167,3724.4373798370884,2070.136310637605,2485.971552075727,584.4162285039143,2936.3351968733255,1632.0892235048339,1959.932473641176,4681.102800000001,2601.8751,18.263048780487804,6.90116504854369,6.90117903930131,15.603090909090911,53.04399878155039,20.044046031204445,20.044086666573655,45.31830063633724
Burgers,25174,Classic Burgers Corner,Full-service,North Shore,1.03,33.99,1728,544,18490.56,533,296,355,18116.67,10061.04,12066.45,0.383637686388101,0.547367854113691,0.32,15,4.43,1572.65,1275.75,-4547.38,-2525.38,-740.13,0.46,0.45,0.25,0.3,7093.675658420365,6950.237363856717,3859.7941082581397,4629.144960917702,10121.138148560452,9916.482781585883,5507.08987495201,6604.786843270148,5797.3344,3219.5328000000004,2.3451286764705883,-8.531669793621013,-8.531689189189189,-2.08487323943662,6.899466538601318,-25.10052896034426,-25.100586022916122,-6.1337841701577505
Burgers,25376,Top Burgers House,Ghost Kitchen,South Auckland,1.05,43.85,1531,100,4385.0,644,358,429,28239.4,15698.3,18811.65,0.29566688031191,0.349170912150294,0.29,16,4.72,2024.88,1557.39,1840.14,1022.94,4656.31,0.07,0.45,0.25,0.3,1296.4992701677254,8349.455299880152,4641.467387200457,5561.9818690195425,1531.1144497790392,9860.377056577014,5481.38973020896,6568.480989552078,8189.4259999999995,4552.507,15.573900000000002,2.857360248447205,2.8573743016759776,10.853869463869465,35.51630558722919,6.516214933745052,6.516246982157305,24.75226787655522
Burgers,25418,Top Burgers Eatery,Cafe,North Shore,1.03,43.29,1941,593,25670.97,607,337,404,26277.03,14588.73,17489.16,0.239532025568187,0.372590851527639,0.27,6,1.77,715.08,9957.18,3097.46,1719.68,6068.57,0.44,0.45,0.25,0.3,6149.019442400162,6294.190221816017,3494.4680473673766,4189.2139202861135,9564.768571840475,9790.580983317315,5435.627333406813,6516.301016903122,7094.7981,3938.9571,16.791197301854975,5.102899505766063,5.102908011869436,15.021212871287128,38.787704554989546,11.787709646029251,11.787729295147694,34.69903643170969
Burgers,25015,Lucky Burgers Grill,QSR,CBD,0.99,34.71,1299,276,9579.96,460,256,307,15966.6,8885.76,10655.97,0.221846213359386,0.446916462201625,0.32,3,0.89,273.23,3173.24,179.42,99.85,3256.42,0.27,0.45,0.25,0.3,2125.2778501343832,3542.1297502239727,1971.272208820298,2363.9865941712164,4281.441831233079,7135.736385388466,3971.1924231727116,4762.32841372665,5109.312,2843.4432,11.497246376811594,0.39004347826086955,0.3900390625,10.607231270358307,33.12372911786688,1.1237207671013238,1.1237080452319215,30.559583031859137
Burgers,26027,Urban Burgers Bistro,Cafe,West Auckland,1.04,38.25,1123,303,11589.75,369,205,246,14114.25,7841.25,9409.5,0.243503914065659,0.42334763079416,0.3,13,3.84,944.64,3861.11,467.87,259.93,2190.12,0.37,0.45,0.25,0.3,2822.149488042471,3436.8751191012275,1909.3750661673487,2291.2500794008183,4906.493203996616,5975.234297936473,3319.574609964707,3983.4895319576485,4234.275,2352.375,12.742937293729373,1.267940379403794,1.2679512195121951,8.902926829268292,33.31486874177614,3.3148768088988083,3.3149051490514907,23.275625697433444
